|claim_number|trigger_type |claim_type        |
|2890059130  |investigation|NEW               |
|2883055622  |Approve      |NEW               |
|2883055623  |Approve      |NEW               |
|2883055624  |Approve      |NEW               |
|2883055588  |Approve      |NEW               |
|2883055586  |Approve      |NEW               |
|2883055589  |Approve      |NEW               |
|2883055590  |Approve      |NEW               |
|2883055591  |Approve      |NEW               |
|2876162833  |Repudiation  |NEW               |
|2883055592  |Approve      |NEW               |
|2883055603  |Approve      |NEW               |
|2883055604  |Approve      |NEW               |
|2883055606  |Approve      |NEW               |
|2883055607  |Approve      |NEW               |
|2890059091  |investigation|NEW               |
|2883055605  |Approve      |NEW               |
|2883055608  |Approve      |NEW               |
|2864030109  |Approve      |NEW               |
|2883055640  |Approve      |NEW               |
|2883055488  |Approve      |NEW               |
|2890058973  |investigation|NEW               |
|2883055660  |Approve      |NEW               |
|2883055668  |Approve      |NEW               |
|2892003715  |Query        |PRE AND POST CLAIM|
|2890059199  |investigation|NEW               |
|2890058946  |investigation|NEW               |
|2892003723  |Query        |NEW               |
|2892003724  |Query        |NEW               |
|2883055630  |Approve      |NEW               |
|2883055571  |Approve      |NEW               |
|2883055632  |Approve      |NEW               |
|2883055631  |Approve      |NEW               |
|2883055625  |Repudiation  |NEW               |
|2890058158  |Approve      |NEW               |
|2883055572  |Approve      |NEW               |
|2883055636  |Query        |NEW               |
|2883055646  |Approve      |NEW               |
|2890059121  |investigation|NEW               |
|2883055647  |Approve      |NEW               |
|2883055634  |Approve      |NEW               |
|2883055573  |Approve      |NEW               |
|2883055639  |Approve      |NEW               |
|2883055692  |Approve      |NEW               |
|2883055635  |Approve      |NEW               |
|2883055642  |Approve      |NEW               |
|2883055641  |Approve      |NEW               |
|2890059208  |investigation|NEW               |
|2883055693  |Approve      |NEW               |
|2883055644  |Approve      |NEW               |
|2876159674  |Approve      |NEW               |
|2846003628  |investigation|NEW               |
|2883055643  |Approve      |NEW               |
|2846003604  |investigation|NEW               |
|2876162345  |Approve      |NEW               |
|2890059003  |Approve      |NEW               |
|2876161645  |Approve      |NEW               |
|2890058702  |Approve      |NEW               |
|2876160451  |Approve      |NEW               |
|2876162189  |Approve      |NEW               |
|2876161133  |Approve      |NEW               |
|2876161952  |Approve      |NEW               |
|2876162156  |Approve      |NEW               |
|2876161355  |Approve      |NEW               |
|2876160191  |Approve      |NEW               |
|2890059132  |rejectback   |NEW               |
|2890057928  |Approve      |NEW               |
|2890057743  |Approve      |NEW               |
|2883055649  |Approve      |NEW               |
|2876157878  |Approve      |NEW               |
|2890059139  |rejectback   |NEW               |
|2883055650  |Approve      |NEW               |
|2876163028  |Approve      |PRE AND POST CLAIM|
|2883055645  |Approve      |NEW               |
|2883055694  |Approve      |NEW               |
|2883055648  |Approve      |NEW               |
|2876160979  |Approve      |NEW               |
|2876161210  |Approve      |NEW               |
|2883055695  |Approve      |NEW               |
|2883055651  |Approve      |NEW               |
|2876160663  |Approve      |NEW               |
|2890058896  |investigation|NEW               |
|2846003645  |investigation|NEW               |
|2883055652  |Approve      |NEW               |
|2876160861  |Approve      |NEW               |
|2883055696  |Approve      |NEW               |
|2846003621  |Approve      |PRE AND POST CLAIM|
|2883055654  |Approve      |NEW               |
|2883055659  |Approve      |NEW               |
|2890059202  |investigation|NEW               |
|2890059126  |investigation|NEW               |
|2883055658  |Approve      |NEW               |
|2883055697  |Approve      |NEW               |
|2890057881  |Approve      |NEW               |
|2883055698  |Approve      |NEW               |
|2846003652  |Approve      |PRE AND POST CLAIM|
|2883055699  |Approve      |NEW               |
|2890059187  |investigation|NEW               |
|2846003647  |Approve      |PRE AND POST CLAIM|
|2883055700  |Approve      |NEW               |
|2883055701  |Approve      |NEW               |
|2890059258  |Approve      |PRE AND POST CLAIM|
|2883055702  |Repudiation  |NEW               |
|2883055703  |Approve      |NEW               |
|2890056589  |Approve      |NEW               |
|2846003612  |Approve      |PRE AND POST CLAIM|
|2883055704  |Approve      |NEW               |
|2883055657  |Approve      |NEW               |
|2883055705  |Approve      |NEW               |
|2876163027  |Approve      |ADDENDUM          |
|2883055706  |Approve      |NEW               |
|2890059102  |investigation|NEW               |
|2890056591  |Approve      |NEW               |
|2876163025  |Approve      |ADDENDUM          |
|2876163037  |Approve      |PRE AND POST CLAIM|
|2876163026  |Approve      |ADDENDUM          |
|2876162984  |investigation|NEW               |
|2876163022  |Approve      |ADDENDUM          |
|2876163024  |investigation|NEW               |
|2876163017  |Approve      |ADDENDUM          |
|2876163009  |Approve      |ADDENDUM          |
|2876162490  |investigation|NEW               |
|2876163018  |Approve      |ADDENDUM          |
|2876163013  |Approve      |ADDENDUM          |
|2846003664  |investigation|NEW               |
|2876163015  |Approve      |ADDENDUM          |
|2876162872  |investigation|NEW               |
|2876163014  |Approve      |ADDENDUM          |
|2876162944  |investigation|NEW               |
|2876163008  |Approve      |ADDENDUM          |
|2876163016  |rejectback   |ADDENDUM          |
|2876163035  |investigation|NEW               |
|2876142829  |Approve      |NEW               |
|2876162841  |investigation|NEW               |
|2876162883  |investigation|NEW               |
|2876162918  |investigation|NEW               |
|2876162981  |investigation|NEW               |
|2890056169  |Approve      |NEW               |
|2876160728  |Approve      |NEW               |
|2876162863  |rejectback   |PRE AND POST CLAIM|
|2876159466  |Approve      |NEW               |
|2876163000  |investigation|NEW               |
|2876163019  |Approve      |PRE AND POST CLAIM|
|2864030090  |Approve      |NEW               |
|2846003624  |rejectback   |PRE AND POST CLAIM|
|2846003654  |Approve      |PRE AND POST CLAIM|
|2876162720  |investigation|CLAIM REOPEN      |
|2890057189  |Approve      |NEW               |
|2890056326  |Approve      |NEW               |
|2876161796  |Approve      |NEW               |
|2876161774  |Approve      |NEW               |
|2864030215  |Approve      |PRE AND POST CLAIM|
|2876162257  |Approve      |NEW               |
|2876163031  |Query        |NEW               |
|2864030218  |Approve      |NEW               |
|2864030220  |Approve      |PRE AND POST CLAIM|
|2890059253  |investigation|NEW               |
|2864030190  |Approve      |NEW               |
|2890059263  |investigation|NEW               |
|2864030192  |Approve      |NEW               |
|2846003679  |Approve      |NEW               |
